Date,Product,Sales_Qty,Stock_Qty
2023-11-15,Rice,74,122
2023-11-15,Wheat,70,202
2023-11-15,Sugar,46,66
2023-11-15,Tea,27,74
2023-11-15,Oil,28,75
2023-11-15,Biscuits,95,150
2023-11-15,Soap,49,96
2023-11-15,Shampoo,52,135
2023-11-16,Rice,78,224
2023-11-16,Wheat,82,160
2023-11-16,Sugar,74,188
2023-11-16,Tea,26,39
2023-11-16,Oil,34,101
2023-11-16,Biscuits,100,260
2023-11-16,Soap,52,102
2023-11-16,Shampoo,32,60
2023-11-17,Rice,81,230
2023-11-17,Wheat,70,151
2023-11-17,Sugar,68,81
2023-11-17,Tea,24,67
2023-11-17,Oil,33,64
2023-11-17,Biscuits,96,155
2023-11-17,Soap,49,136
2023-11-17,Shampoo,45,86
2023-11-18,Rice,97,167
2023-11-18,Wheat,67,110
2023-11-18,Sugar,71,174
2023-11-18,Tea,31,49
2023-11-18,Oil,37,71
2023-11-18,Biscuits,101,213
2023-11-18,Soap,59,156
2023-11-18,Shampoo,57,113
2023-11-19,Rice,96,212
2023-11-19,Wheat,86,252
2023-11-19,Sugar,72,153
2023-11-19,Tea,29,42
2023-11-19,Oil,39,77
2023-11-19,Biscuits,108,320
2023-11-19,Soap,61,89
2023-11-19,Shampoo,50,109
2023-11-20,Rice,46,109
2023-11-20,Wheat,47,104
2023-11-20,Sugar,49,74
2023-11-20,Tea,15,41
2023-11-20,Oil,21,31
2023-11-20,Biscuits,66,172
2023-11-20,Soap,35,67
2023-11-20,Shampoo,27,66
2023-11-21,Rice,50,137
2023-11-21,Wheat,52,107
2023-11-21,Sugar,45,111
2023-11-21,Tea,15,38
2023-11-21,Oil,23,31
2023-11-21,Biscuits,70,128
2023-11-21,Soap,30,60
2023-11-21,Shampoo,29,74
2023-11-22,Rice,57,131
2023-11-22,Wheat,52,116
2023-11-22,Sugar,39,59
2023-11-22,Tea,15,36
2023-11-22,Oil,19,24
2023-11-22,Biscuits,68,139
2023-11-22,Soap,32,76
2023-11-22,Shampoo,30,67
2023-11-23,Rice,58,132
2023-11-23,Wheat,48,77
2023-11-23,Sugar,44,131
2023-11-23,Tea,16,45
2023-11-23,Oil,22,63
2023-11-23,Biscuits,59,98
2023-11-23,Soap,33,89
2023-11-23,Shampoo,19,48
2023-11-24,Rice,53,132
2023-11-24,Wheat,48,83
2023-11-24,Sugar,45,76
2023-11-24,Tea,17,28
2023-11-24,Oil,20,36
2023-11-24,Biscuits,69,91
2023-11-24,Soap,34,96
2023-11-24,Shampoo,27,43
2023-11-25,Rice,60,117
2023-11-25,Wheat,69,120
2023-11-25,Sugar,52,103
2023-11-25,Tea,24,69
2023-11-25,Oil,26,57
2023-11-25,Biscuits,82,190
2023-11-25,Soap,43,111
2023-11-25,Shampoo,34,93
2023-11-26,Rice,73,166
2023-11-26,Wheat,55,98
2023-11-26,Sugar,52,108
2023-11-26,Tea,21,57
2023-11-26,Oil,27,33
2023-11-26,Biscuits,70,91
2023-11-26,Soap,43,67
2023-11-26,Shampoo,28,39
2023-11-27,Rice,53,139
2023-11-27,Wheat,48,64
2023-11-27,Sugar,43,98
2023-11-27,Tea,14,31
2023-11-27,Oil,18,21
2023-11-27,Biscuits,63,154
2023-11-27,Soap,38,112
2023-11-27,Shampoo,33,72
2023-11-28,Rice,49,61
2023-11-28,Wheat,49,65
2023-11-28,Sugar,45,101
2023-11-28,Tea,17,47
2023-11-28,Oil,21,36
2023-11-28,Biscuits,68,142
2023-11-28,Soap,31,54
2023-11-28,Shampoo,28,47
2023-11-29,Rice,49,82
2023-11-29,Wheat,53,69
2023-11-29,Sugar,52,101
2023-11-29,Tea,12,22
2023-11-29,Oil,23,64
2023-11-29,Biscuits,58,157
2023-11-29,Soap,31,92
2023-11-29,Shampoo,30,85
2023-11-30,Rice,56,147
2023-11-30,Wheat,42,53
2023-11-30,Sugar,38,73
2023-11-30,Tea,19,32
2023-11-30,Oil,22,53
2023-11-30,Biscuits,65,194
2023-11-30,Soap,37,92
2023-11-30,Shampoo,25,59
2023-12-01,Rice,54,70
2023-12-01,Wheat,52,77
2023-12-01,Sugar,43,113
2023-12-01,Tea,17,25
2023-12-01,Oil,26,68
2023-12-01,Biscuits,65,125
2023-12-01,Soap,30,56
2023-12-01,Shampoo,25,48
2023-12-02,Rice,65,102
2023-12-02,Wheat,60,134
2023-12-02,Sugar,51,116
2023-12-02,Tea,19,43
2023-12-02,Oil,24,48
2023-12-02,Biscuits,93,122
2023-12-02,Soap,40,67
2023-12-02,Shampoo,33,47
2023-12-03,Rice,68,94
2023-12-03,Wheat,51,71
2023-12-03,Sugar,50,79
2023-12-03,Tea,16,22
2023-12-03,Oil,27,54
2023-12-03,Biscuits,78,200
2023-12-03,Soap,44,54
2023-12-03,Shampoo,36,61
2023-12-04,Rice,59,105
2023-12-04,Wheat,52,82
2023-12-04,Sugar,44,100
2023-12-04,Tea,16,22
2023-12-04,Oil,19,46
2023-12-04,Biscuits,65,96
2023-12-04,Soap,36,49
2023-12-04,Shampoo,22,65
2023-12-05,Rice,64,186
2023-12-05,Wheat,56,95
2023-12-05,Sugar,41,95
2023-12-05,Tea,15,42
2023-12-05,Oil,23,54
2023-12-05,Biscuits,64,81
2023-12-05,Soap,35,90
2023-12-05,Shampoo,29,61
2023-12-06,Rice,49,132
2023-12-06,Wheat,48,92
2023-12-06,Sugar,48,65
2023-12-06,Tea,15,37
2023-12-06,Oil,20,46
2023-12-06,Biscuits,67,167
2023-12-06,Soap,32,47
2023-12-06,Shampoo,26,69
2023-12-07,Rice,58,136
2023-12-07,Wheat,52,62
2023-12-07,Sugar,50,142
2023-12-07,Tea,16,47
2023-12-07,Oil,20,52
2023-12-07,Biscuits,73,188
2023-12-07,Soap,35,91
2023-12-07,Shampoo,28,63
2023-12-08,Rice,60,159
2023-12-08,Wheat,48,96
2023-12-08,Sugar,46,117
2023-12-08,Tea,19,37
2023-12-08,Oil,23,46
2023-12-08,Biscuits,67,169
2023-12-08,Soap,29,81
2023-12-08,Shampoo,28,35
2023-12-09,Rice,71,197
2023-12-09,Wheat,58,85
2023-12-09,Sugar,47,78
2023-12-09,Tea,21,62
2023-12-09,Oil,30,70
2023-12-09,Biscuits,84,149
2023-12-09,Soap,45,105
2023-12-09,Shampoo,31,71
2023-12-10,Rice,70,173
2023-12-10,Wheat,57,97
2023-12-10,Sugar,59,142
2023-12-10,Tea,20,28
2023-12-10,Oil,24,47
2023-12-10,Biscuits,84,157
2023-12-10,Soap,39,94
2023-12-10,Shampoo,34,59
2023-12-11,Rice,55,129
2023-12-11,Wheat,48,99
2023-12-11,Sugar,45,114
2023-12-11,Tea,14,32
2023-12-11,Oil,21,30
2023-12-11,Biscuits,55,162
2023-12-11,Soap,32,91
2023-12-11,Shampoo,28,73
2023-12-12,Rice,59,86
2023-12-12,Wheat,49,106
2023-12-12,Sugar,48,59
2023-12-12,Tea,18,39
2023-12-12,Oil,25,33
2023-12-12,Biscuits,72,169
2023-12-12,Soap,32,73
2023-12-12,Shampoo,29,52
2023-12-13,Rice,52,104
2023-12-13,Wheat,52,120
2023-12-13,Sugar,39,98
2023-12-13,Tea,13,35
2023-12-13,Oil,23,61
2023-12-13,Biscuits,71,91
2023-12-13,Soap,35,48
2023-12-13,Shampoo,27,35
2023-12-14,Rice,52,98
2023-12-14,Wheat,51,107
2023-12-14,Sugar,41,79
2023-12-14,Tea,15,20
2023-12-14,Oil,20,36
2023-12-14,Biscuits,67,88
2023-12-14,Soap,29,60
2023-12-14,Shampoo,26,61
2023-12-15,Rice,58,163
2023-12-15,Wheat,49,140
2023-12-15,Sugar,40,98
2023-12-15,Tea,12,34
2023-12-15,Oil,26,41
2023-12-15,Biscuits,65,124
2023-12-15,Soap,34,49
2023-12-15,Shampoo,29,35
2023-12-16,Rice,66,87
2023-12-16,Wheat,59,110
2023-12-16,Sugar,56,99
2023-12-16,Tea,17,25
2023-12-16,Oil,28,33
2023-12-16,Biscuits,90,241
2023-12-16,Soap,35,42
2023-12-16,Shampoo,32,85
2023-12-17,Rice,69,127
2023-12-17,Wheat,60,97
2023-12-17,Sugar,54,85
2023-12-17,Tea,17,22
2023-12-17,Oil,28,42
2023-12-17,Biscuits,94,250
2023-12-17,Soap,44,100
2023-12-17,Shampoo,29,83
2023-12-18,Rice,80,156
2023-12-18,Wheat,79,196
2023-12-18,Sugar,55,87
2023-12-18,Tea,27,39
2023-12-18,Oil,25,67
2023-12-18,Biscuits,102,248
2023-12-18,Soap,42,52
2023-12-18,Shampoo,42,65
2023-12-19,Rice,91,205
2023-12-19,Wheat,73,189
2023-12-19,Sugar,63,93
2023-12-19,Tea,23,44
2023-12-19,Oil,31,44
2023-12-19,Biscuits,112,312
2023-12-19,Soap,50,138
2023-12-19,Shampoo,42,81
2023-12-20,Rice,87,185
2023-12-20,Wheat,70,206
2023-12-20,Sugar,73,162
2023-12-20,Tea,25,61
2023-12-20,Oil,33,88
2023-12-20,Biscuits,96,179
2023-12-20,Soap,48,133
2023-12-20,Shampoo,46,74
2023-12-21,Rice,85,129
2023-12-21,Wheat,71,152
2023-12-21,Sugar,70,149
2023-12-21,Tea,25,37
2023-12-21,Oil,28,46
2023-12-21,Biscuits,105,164
2023-12-21,Soap,42,120
2023-12-21,Shampoo,45,98
2023-12-22,Rice,77,223
2023-12-22,Wheat,72,128
2023-12-22,Sugar,76,111
2023-12-22,Tea,23,67
2023-12-22,Oil,37,92
2023-12-22,Biscuits,102,192
2023-12-22,Soap,40,81
2023-12-22,Shampoo,41,71
2023-12-23,Rice,97,149
2023-12-23,Wheat,96,234
2023-12-23,Sugar,83,109
2023-12-23,Tea,29,55
2023-12-23,Oil,36,56
2023-12-23,Biscuits,117,202
2023-12-23,Soap,64,167
2023-12-23,Shampoo,39,67
2023-12-24,Rice,100,263
2023-12-24,Wheat,78,172
2023-12-24,Sugar,66,138
2023-12-24,Tea,29,80
2023-12-24,Oil,42,71
2023-12-24,Biscuits,129,197
2023-12-24,Soap,49,64
2023-12-24,Shampoo,48,73
2023-12-25,Rice,85,247
2023-12-25,Wheat,83,132
2023-12-25,Sugar,60,90
2023-12-25,Tea,25,37
2023-12-25,Oil,37,102
2023-12-25,Biscuits,97,199
2023-12-25,Soap,46,93
2023-12-25,Shampoo,48,93
2023-12-26,Rice,60,83
2023-12-26,Wheat,84,194
2023-12-26,Sugar,69,95
2023-12-26,Tea,28,53
2023-12-26,Oil,24,31
2023-12-26,Biscuits,107,232
2023-12-26,Soap,51,121
2023-12-26,Shampoo,43,107
2023-12-27,Rice,71,90
2023-12-27,Wheat,70,93
2023-12-27,Sugar,70,152
2023-12-27,Tea,22,33
2023-12-27,Oil,33,59
2023-12-27,Biscuits,94,150
2023-12-27,Soap,49,135
2023-12-27,Shampoo,41,76
2023-12-28,Rice,85,224
2023-12-28,Wheat,75,189
2023-12-28,Sugar,61,150
2023-12-28,Tea,26,66
2023-12-28,Oil,37,101
2023-12-28,Biscuits,112,185
2023-12-28,Soap,50,141
2023-12-28,Shampoo,42,81
2023-12-29,Rice,79,197
2023-12-29,Wheat,80,211
2023-12-29,Sugar,80,145
2023-12-29,Tea,25,48
2023-12-29,Oil,37,70
2023-12-29,Biscuits,83,211
2023-12-29,Soap,40,73
2023-12-29,Shampoo,46,87
2023-12-30,Rice,113,306
2023-12-30,Wheat,97,119
2023-12-30,Sugar,91,184
2023-12-30,Tea,32,46
2023-12-30,Oil,41,72
2023-12-30,Biscuits,120,242
2023-12-30,Soap,64,162
2023-12-30,Shampoo,38,87
2023-12-31,Rice,96,204
2023-12-31,Wheat,86,243
2023-12-31,Sugar,78,170
2023-12-31,Tea,25,44
2023-12-31,Oil,39,61
2023-12-31,Biscuits,110,323
2023-12-31,Soap,50,109
2023-12-31,Shampoo,45,56
2024-01-01,Rice,86,207
2024-01-01,Wheat,70,165
2024-01-01,Sugar,63,110
2024-01-01,Tea,24,40
2024-01-01,Oil,33,48
2024-01-01,Biscuits,101,285
2024-01-01,Soap,56,129
2024-01-01,Shampoo,40,74
2024-01-02,Rice,71,160
2024-01-02,Wheat,88,135
2024-01-02,Sugar,66,168
2024-01-02,Tea,25,44
2024-01-02,Oil,34,96
2024-01-02,Biscuits,104,241
2024-01-02,Soap,42,92
2024-01-02,Shampoo,40,52
2024-01-03,Rice,87,234
2024-01-03,Wheat,81,197
2024-01-03,Sugar,73,137
2024-01-03,Tea,23,44
2024-01-03,Oil,33,63
2024-01-03,Biscuits,83,180
2024-01-03,Soap,45,97
2024-01-03,Shampoo,45,56
2024-01-04,Rice,83,215
2024-01-04,Wheat,63,139
2024-01-04,Sugar,59,155
2024-01-04,Tea,25,53
2024-01-04,Oil,32,65
2024-01-04,Biscuits,101,242
2024-01-04,Soap,52,107
2024-01-04,Shampoo,46,125
2024-01-05,Rice,93,254
2024-01-05,Wheat,73,112
2024-01-05,Sugar,69,174
2024-01-05,Tea,21,45
2024-01-05,Oil,35,71
2024-01-05,Biscuits,108,145
2024-01-05,Soap,53,147
2024-01-05,Shampoo,41,67
2024-01-06,Rice,79,182
2024-01-06,Wheat,84,247
2024-01-06,Sugar,90,147
2024-01-06,Tea,37,53
2024-01-06,Oil,40,69
2024-01-06,Biscuits,109,212
2024-01-06,Soap,63,115
2024-01-06,Shampoo,44,124
2024-01-07,Rice,99,170
2024-01-07,Wheat,85,244
2024-01-07,Sugar,79,136
2024-01-07,Tea,30,52
2024-01-07,Oil,39,60
2024-01-07,Biscuits,118,246
2024-01-07,Soap,57,132
2024-01-07,Shampoo,45,125
2024-01-08,Rice,77,119
2024-01-08,Wheat,53,110
2024-01-08,Sugar,55,161
2024-01-08,Tea,20,35
2024-01-08,Oil,30,58
2024-01-08,Biscuits,103,235
2024-01-08,Soap,45,123
2024-01-08,Shampoo,45,108
2024-01-09,Rice,83,153
2024-01-09,Wheat,62,142
2024-01-09,Sugar,69,188
2024-01-09,Tea,22,28
2024-01-09,Oil,31,55
2024-01-09,Biscuits,98,183
2024-01-09,Soap,54,115
2024-01-09,Shampoo,45,120
2024-01-10,Rice,83,194
2024-01-10,Wheat,77,103
2024-01-10,Sugar,69,88
2024-01-10,Tea,28,72
2024-01-10,Oil,37,47
2024-01-10,Biscuits,101,170
2024-01-10,Soap,49,140
2024-01-10,Shampoo,44,94
2024-01-11,Rice,97,194
2024-01-11,Wheat,79,161
2024-01-11,Sugar,76,113
2024-01-11,Tea,24,52
2024-01-11,Oil,38,106
2024-01-11,Biscuits,98,210
2024-01-11,Soap,50,125
2024-01-11,Shampoo,38,54
2024-01-12,Rice,101,246
2024-01-12,Wheat,65,116
2024-01-12,Sugar,62,77
2024-01-12,Tea,24,33
2024-01-12,Oil,29,79
2024-01-12,Biscuits,84,201
2024-01-12,Soap,47,140
2024-01-12,Shampoo,45,101
2024-01-13,Rice,104,137
2024-01-13,Wheat,88,180
2024-01-13,Sugar,76,177
2024-01-13,Tea,32,64
2024-01-13,Oil,35,99
2024-01-13,Biscuits,112,206
2024-01-13,Soap,55,68
2024-01-13,Shampoo,48,118
2024-01-14,Rice,87,176
2024-01-14,Wheat,81,128
2024-01-14,Sugar,94,126
2024-01-14,Tea,27,55
2024-01-14,Oil,37,77
2024-01-14,Biscuits,120,198
2024-01-14,Soap,69,158
2024-01-14,Shampoo,47,85
2024-01-15,Rice,95,198
2024-01-15,Wheat,65,193
2024-01-15,Sugar,64,143
2024-01-15,Tea,29,62
2024-01-15,Oil,35,80
2024-01-15,Biscuits,105,151
2024-01-15,Soap,57,68
2024-01-15,Shampoo,42,65
2024-01-16,Rice,88,250
2024-01-16,Wheat,83,209
2024-01-16,Sugar,62,165
2024-01-16,Tea,23,65
2024-01-16,Oil,32,76
2024-01-16,Biscuits,117,313
2024-01-16,Soap,53,134
2024-01-16,Shampoo,43,82
2024-01-17,Rice,79,106
2024-01-17,Wheat,72,145
2024-01-17,Sugar,74,117
2024-01-17,Tea,22,59
2024-01-17,Oil,30,78
2024-01-17,Biscuits,101,195
2024-01-17,Soap,45,115
2024-01-17,Shampoo,47,127
2024-01-18,Rice,75,144
2024-01-18,Wheat,78,154
2024-01-18,Sugar,52,112
2024-01-18,Tea,21,36
2024-01-18,Oil,32,74
2024-01-18,Biscuits,109,131
2024-01-18,Soap,51,108
2024-01-18,Shampoo,43,59
2024-01-19,Rice,86,126
2024-01-19,Wheat,73,215
2024-01-19,Sugar,68,135
2024-01-19,Tea,18,24
2024-01-19,Oil,33,90
2024-01-19,Biscuits,114,327
2024-01-19,Soap,56,125
2024-01-19,Shampoo,41,114
2024-01-20,Rice,101,199
2024-01-20,Wheat,106,160
2024-01-20,Sugar,70,93
2024-01-20,Tea,32,75
2024-01-20,Oil,41,87
2024-01-20,Biscuits,125,150
2024-01-20,Soap,65,166
2024-01-20,Shampoo,55,121
2024-01-21,Rice,95,157
2024-01-21,Wheat,90,205
2024-01-21,Sugar,62,89
2024-01-21,Tea,34,84
2024-01-21,Oil,33,40
2024-01-21,Biscuits,109,227
2024-01-21,Soap,57,148
2024-01-21,Shampoo,48,137
2024-01-22,Rice,83,152
2024-01-22,Wheat,73,171
2024-01-22,Sugar,68,81
2024-01-22,Tea,26,33
2024-01-22,Oil,31,45
2024-01-22,Biscuits,96,216
2024-01-22,Soap,46,78
2024-01-22,Shampoo,40,53
2024-01-23,Rice,57,71
2024-01-23,Wheat,54,113
2024-01-23,Sugar,46,136
2024-01-23,Tea,14,19
2024-01-23,Oil,24,39
2024-01-23,Biscuits,66,160
2024-01-23,Soap,32,81
2024-01-23,Shampoo,29,42
2024-01-24,Rice,43,73
2024-01-24,Wheat,55,127
2024-01-24,Sugar,36,75
2024-01-24,Tea,16,24
2024-01-24,Oil,24,50
2024-01-24,Biscuits,68,160
2024-01-24,Soap,34,67
2024-01-24,Shampoo,28,36
2024-01-25,Rice,42,70
2024-01-25,Wheat,50,136
2024-01-25,Sugar,36,66
2024-01-25,Tea,16,19
2024-01-25,Oil,18,36
2024-01-25,Biscuits,58,111
2024-01-25,Soap,35,58
2024-01-25,Shampoo,25,67
2024-01-26,Rice,53,137
2024-01-26,Wheat,47,61
2024-01-26,Sugar,46,98
2024-01-26,Tea,16,45
2024-01-26,Oil,24,41
2024-01-26,Biscuits,60,154
2024-01-26,Soap,28,75
2024-01-26,Shampoo,28,45
2024-01-27,Rice,66,170
2024-01-27,Wheat,56,160
2024-01-27,Sugar,58,147
2024-01-27,Tea,18,40
2024-01-27,Oil,26,64
2024-01-27,Biscuits,89,238
2024-01-27,Soap,28,57
2024-01-27,Shampoo,38,91
2024-01-28,Rice,59,108
2024-01-28,Wheat,65,192
2024-01-28,Sugar,52,64
2024-01-28,Tea,16,39
2024-01-28,Oil,25,59
2024-01-28,Biscuits,79,202
2024-01-28,Soap,32,73
2024-01-28,Shampoo,31,56
2024-01-29,Rice,48,64
2024-01-29,Wheat,57,71
2024-01-29,Sugar,43,61
2024-01-29,Tea,17,42
2024-01-29,Oil,20,46
2024-01-29,Biscuits,72,213
2024-01-29,Soap,32,66
2024-01-29,Shampoo,25,55
2024-01-30,Rice,48,90
2024-01-30,Wheat,48,75
2024-01-30,Sugar,41,86
2024-01-30,Tea,14,28
2024-01-30,Oil,23,27
2024-01-30,Biscuits,65,186
2024-01-30,Soap,31,80
2024-01-30,Shampoo,29,68
2024-01-31,Rice,57,107
2024-01-31,Wheat,46,57
2024-01-31,Sugar,45,73
2024-01-31,Tea,16,26
2024-01-31,Oil,20,38
2024-01-31,Biscuits,65,152
2024-01-31,Soap,31,62
2024-01-31,Shampoo,29,83
2024-02-01,Rice,55,144
2024-02-01,Wheat,62,105
2024-02-01,Sugar,49,90
2024-02-01,Tea,18,53
2024-02-01,Oil,21,26
2024-02-01,Biscuits,65,110
2024-02-01,Soap,38,88
2024-02-01,Shampoo,24,62
2024-02-02,Rice,47,105
2024-02-02,Wheat,49,58
2024-02-02,Sugar,45,72
2024-02-02,Tea,16,34
2024-02-02,Oil,24,36
2024-02-02,Biscuits,63,99
2024-02-02,Soap,40,70
2024-02-02,Shampoo,26,46
2024-02-03,Rice,71,147
2024-02-03,Wheat,59,137
2024-02-03,Sugar,43,123
2024-02-03,Tea,17,34
2024-02-03,Oil,27,58
2024-02-03,Biscuits,82,169
2024-02-03,Soap,40,86
2024-02-03,Shampoo,36,77
2024-02-04,Rice,63,169
2024-02-04,Wheat,51,84
2024-02-04,Sugar,50,121
2024-02-04,Tea,22,45
2024-02-04,Oil,26,54
2024-02-04,Biscuits,81,198
2024-02-04,Soap,38,105
2024-02-04,Shampoo,28,75
2024-02-05,Rice,52,83
2024-02-05,Wheat,48,93
2024-02-05,Sugar,45,94
2024-02-05,Tea,17,29
2024-02-05,Oil,24,34
2024-02-05,Biscuits,71,188
2024-02-05,Soap,28,38
2024-02-05,Shampoo,28,75
2024-02-06,Rice,53,92
2024-02-06,Wheat,47,135
2024-02-06,Sugar,43,107
2024-02-06,Tea,17,42
2024-02-06,Oil,22,40
2024-02-06,Biscuits,60,77
2024-02-06,Soap,32,76
2024-02-06,Shampoo,26,47
2024-02-07,Rice,62,115
2024-02-07,Wheat,41,93
2024-02-07,Sugar,35,94
2024-02-07,Tea,15,24
2024-02-07,Oil,23,39
2024-02-07,Biscuits,65,128
2024-02-07,Soap,36,69
2024-02-07,Shampoo,29,50
2024-02-08,Rice,62,75
2024-02-08,Wheat,59,132
2024-02-08,Sugar,50,78
2024-02-08,Tea,14,40
2024-02-08,Oil,20,28
2024-02-08,Biscuits,63,173
2024-02-08,Soap,35,66
2024-02-08,Shampoo,23,47
2024-02-09,Rice,50,130
2024-02-09,Wheat,55,96
2024-02-09,Sugar,42,118
2024-02-09,Tea,14,27
2024-02-09,Oil,25,32
2024-02-09,Biscuits,59,75
2024-02-09,Soap,33,69
2024-02-09,Shampoo,31,86
2024-02-10,Rice,58,101
2024-02-10,Wheat,57,163
2024-02-10,Sugar,58,114
2024-02-10,Tea,16,37
2024-02-10,Oil,27,56
2024-02-10,Biscuits,75,191
2024-02-10,Soap,41,91
2024-02-10,Shampoo,31,89
2024-02-11,Rice,81,213
2024-02-11,Wheat,64,90
2024-02-11,Sugar,52,95
2024-02-11,Tea,15,26
2024-02-11,Oil,21,52
2024-02-11,Biscuits,79,214
2024-02-11,Soap,40,92
2024-02-11,Shampoo,31,52
2024-02-12,Rice,48,123
2024-02-12,Wheat,40,97
2024-02-12,Sugar,47,127
2024-02-12,Tea,20,29
2024-02-12,Oil,21,50
2024-02-12,Biscuits,73,122
2024-02-12,Soap,30,52
2024-02-12,Shampoo,29,82
2024-02-13,Rice,57,164
2024-02-13,Wheat,41,73
2024-02-13,Sugar,43,75
2024-02-13,Tea,16,29
2024-02-13,Oil,23,30
2024-02-13,Biscuits,61,159
2024-02-13,Soap,31,43
2024-02-13,Shampoo,25,30
2024-02-14,Rice,57,71
2024-02-14,Wheat,48,98
2024-02-14,Sugar,48,109
2024-02-14,Tea,17,39
2024-02-14,Oil,23,61
2024-02-14,Biscuits,68,127
2024-02-14,Soap,36,49
2024-02-14,Shampoo,27,38
2024-02-15,Rice,56,84
2024-02-15,Wheat,53,92
2024-02-15,Sugar,39,80
2024-02-15,Tea,15,43
2024-02-15,Oil,21,30
2024-02-15,Biscuits,75,106
2024-02-15,Soap,38,107
2024-02-15,Shampoo,27,32
2024-02-16,Rice,55,75
2024-02-16,Wheat,40,90
2024-02-16,Sugar,44,129
2024-02-16,Tea,16,46
2024-02-16,Oil,25,46
2024-02-16,Biscuits,72,133
2024-02-16,Soap,35,91
2024-02-16,Shampoo,26,45
2024-02-17,Rice,71,124
2024-02-17,Wheat,65,93
2024-02-17,Sugar,53,71
2024-02-17,Tea,20,35
2024-02-17,Oil,23,39
2024-02-17,Biscuits,71,196
2024-02-17,Soap,38,90
2024-02-17,Shampoo,40,51
2024-02-18,Rice,72,119
2024-02-18,Wheat,47,91
2024-02-18,Sugar,56,125
2024-02-18,Tea,21,42
2024-02-18,Oil,24,31
2024-02-18,Biscuits,92,239
2024-02-18,Soap,33,57
2024-02-18,Shampoo,31,69
2024-02-19,Rice,48,66
2024-02-19,Wheat,53,72
2024-02-19,Sugar,40,106
2024-02-19,Tea,18,23
2024-02-19,Oil,24,66
2024-02-19,Biscuits,71,185
2024-02-19,Soap,31,63
2024-02-19,Shampoo,32,47
2024-02-20,Rice,56,71
2024-02-20,Wheat,42,111
2024-02-20,Sugar,48,140
2024-02-20,Tea,17,28
2024-02-20,Oil,25,53
2024-02-20,Biscuits,85,196
2024-02-20,Soap,28,79
2024-02-20,Shampoo,26,65
2024-02-21,Rice,51,151
2024-02-21,Wheat,46,88
2024-02-21,Sugar,43,51
2024-02-21,Tea,14,41
2024-02-21,Oil,20,49
2024-02-21,Biscuits,58,131
2024-02-21,Soap,34,53
2024-02-21,Shampoo,26,37
2024-02-22,Rice,59,102
2024-02-22,Wheat,52,88
2024-02-22,Sugar,43,128
2024-02-22,Tea,19,42
2024-02-22,Oil,21,31
2024-02-22,Biscuits,68,83
2024-02-22,Soap,30,77
2024-02-22,Shampoo,28,39
2024-02-23,Rice,45,83
2024-02-23,Wheat,55,120
2024-02-23,Sugar,39,48
2024-02-23,Tea,17,50
2024-02-23,Oil,29,64
2024-02-23,Biscuits,58,79
2024-02-23,Soap,32,50
2024-02-23,Shampoo,38,49
2024-02-24,Rice,65,88
2024-02-24,Wheat,58,144
2024-02-24,Sugar,58,163
2024-02-24,Tea,20,56
2024-02-24,Oil,27,36
2024-02-24,Biscuits,93,143
2024-02-24,Soap,42,85
2024-02-24,Shampoo,33,86
2024-02-25,Rice,67,137
2024-02-25,Wheat,67,188
2024-02-25,Sugar,53,82
2024-02-25,Tea,19,23
2024-02-25,Oil,28,47
2024-02-25,Biscuits,92,259
2024-02-25,Soap,40,71
2024-02-25,Shampoo,30,47
2024-02-26,Rice,47,58
2024-02-26,Wheat,50,85
2024-02-26,Sugar,40,64
2024-02-26,Tea,19,55
2024-02-26,Oil,23,54
2024-02-26,Biscuits,62,108
2024-02-26,Soap,36,61
2024-02-26,Shampoo,27,38
2024-02-27,Rice,55,122
2024-02-27,Wheat,45,69
2024-02-27,Sugar,34,54
2024-02-27,Tea,14,22
2024-02-27,Oil,23,67
2024-02-27,Biscuits,66,102
2024-02-27,Soap,31,78
2024-02-27,Shampoo,30,67
2024-02-28,Rice,53,104
2024-02-28,Wheat,48,136
2024-02-28,Sugar,47,90
2024-02-28,Tea,14,29
2024-02-28,Oil,23,54
2024-02-28,Biscuits,64,186
2024-02-28,Soap,30,84
2024-02-28,Shampoo,25,30
2024-02-29,Rice,54,160
2024-02-29,Wheat,57,93
2024-02-29,Sugar,46,79
2024-02-29,Tea,18,43
2024-02-29,Oil,22,56
2024-02-29,Biscuits,62,134
2024-02-29,Soap,34,100
2024-02-29,Shampoo,30,85
2024-03-01,Rice,47,76
2024-03-01,Wheat,51,110
2024-03-01,Sugar,47,64
2024-03-01,Tea,17,42
2024-03-01,Oil,24,47
2024-03-01,Biscuits,67,117
2024-03-01,Soap,31,42
2024-03-01,Shampoo,26,71
2024-03-02,Rice,71,96
2024-03-02,Wheat,59,120
2024-03-02,Sugar,59,118
2024-03-02,Tea,16,24
2024-03-02,Oil,31,51
2024-03-02,Biscuits,81,182
2024-03-02,Soap,35,72
2024-03-02,Shampoo,31,64
2024-03-03,Rice,89,243
2024-03-03,Wheat,50,88
2024-03-03,Sugar,54,93
2024-03-03,Tea,17,34
2024-03-03,Oil,24,45
2024-03-03,Biscuits,69,157
2024-03-03,Soap,35,102
2024-03-03,Shampoo,35,51
2024-03-04,Rice,52,153
2024-03-04,Wheat,54,115
2024-03-04,Sugar,38,57
2024-03-04,Tea,18,45
2024-03-04,Oil,26,59
2024-03-04,Biscuits,63,127
2024-03-04,Soap,33,42
